 INFO - loading recordio ../datasets/renren/train.rec...
 INFO - Epoch[1] Batch [1460]	Speed: 190.90 samples/sec	acc=0.374091
 INFO - Epoch[1] Batch [1480]	Speed: 192.18 samples/sec	acc=0.378409
 INFO - Epoch[1] Batch [1500]	Speed: 189.60 samples/sec	acc=0.358864
 INFO - Epoch[1] Batch [1520]	Speed: 189.76 samples/sec	acc=0.391591
 INFO - Epoch[1] Batch [1540]	Speed: 188.42 samples/sec	acc=0.378182
 INFO - Epoch[1] Batch [1560]	Speed: 193.77 samples/sec	acc=0.379773
 INFO - Epoch[1] Batch [1580]	Speed: 189.46 samples/sec	acc=0.376818
 INFO - Epoch[1] Batch [1600]	Speed: 199.61 samples/sec	acc=0.374545
 INFO - Epoch[1] Batch [1620]	Speed: 191.59 samples/sec	acc=0.373182
 INFO - Saved checkpoint to "/disk1/meiyi/models/insightface/model_r50_v3_2/model_r50_v3-0005.params"
 INFO - Epoch[1] Batch [1640]	Speed: 60.21 samples/sec	acc=0.379318
 INFO - Epoch[1] Batch [1660]	Speed: 196.55 samples/sec	acc=0.368636
 INFO - Epoch[1] Batch [1680]	Speed: 197.97 samples/sec	acc=0.366364
 INFO - Epoch[1] Batch [1700]	Speed: 204.20 samples/sec	acc=0.372727
 INFO - Epoch[1] Batch [1720]	Speed: 188.05 samples/sec	acc=0.372500
 INFO - Epoch[1] Batch [1740]	Speed: 187.14 samples/sec	acc=0.371136
 INFO - Epoch[1] Batch [1760]	Speed: 199.43 samples/sec	acc=0.377955
 INFO - Epoch[1] Batch [1780]	Speed: 202.62 samples/sec	acc=0.365909
 INFO - Epoch[1] Batch [1800]	Speed: 190.36 samples/sec	acc=0.365455
 INFO - Epoch[1] Batch [1820]	Speed: 190.59 samples/sec	acc=0.366591
 INFO - Epoch[1] Batch [1840]	Speed: 192.26 samples/sec	acc=0.368182
 INFO - Epoch[1] Batch [1860]	Speed: 190.60 samples/sec	acc=0.374545
 INFO - Epoch[1] Batch [1880]	Speed: 197.80 samples/sec	acc=0.386136
 INFO - Epoch[1] Batch [1900]	Speed: 192.71 samples/sec	acc=0.366591
 INFO - Epoch[1] Batch [1920]	Speed: 190.07 samples/sec	acc=0.365682
 INFO - Epoch[1] Batch [1940]	Speed: 194.52 samples/sec	acc=0.377727
 INFO - Epoch[1] Batch [1960]	Speed: 195.78 samples/sec	acc=0.376136
 INFO - Epoch[1] Batch [1980]	Speed: 192.89 samples/sec	acc=0.372273
 INFO - Epoch[1] Batch [2000]	Speed: 204.46 samples/sec	acc=0.365909
 INFO - Epoch[1] Batch [2020]	Speed: 199.15 samples/sec	acc=0.372045
 INFO - Epoch[1] Batch [2040]	Speed: 198.15 samples/sec	acc=0.364773
 INFO - Epoch[1] Batch [2060]	Speed: 205.73 samples/sec	acc=0.358182
 INFO - Epoch[1] Batch [2080]	Speed: 196.57 samples/sec	acc=0.371136
 INFO - Epoch[1] Batch [2100]	Speed: 198.55 samples/sec	acc=0.380000
 INFO - Epoch[1] Batch [2120]	Speed: 198.57 samples/sec	acc=0.354545
 INFO - Epoch[1] Batch [2140]	Speed: 198.22 samples/sec	acc=0.382045
 INFO - Epoch[1] Batch [2160]	Speed: 196.42 samples/sec	acc=0.361364
 INFO - Epoch[1] Batch [2180]	Speed: 211.29 samples/sec	acc=0.351591
 INFO - Epoch[1] Batch [2200]	Speed: 195.08 samples/sec	acc=0.370227
 INFO - Epoch[1] Batch [2220]	Speed: 203.81 samples/sec	acc=0.367500
 INFO - Epoch[1] Batch [2240]	Speed: 203.85 samples/sec	acc=0.370227
 INFO - Epoch[1] Batch [2260]	Speed: 196.08 samples/sec	acc=0.358182
 INFO - Epoch[1] Batch [2280]	Speed: 194.00 samples/sec	acc=0.361591
 INFO - Epoch[1] Batch [2300]	Speed: 196.80 samples/sec	acc=0.369091
 INFO - Epoch[1] Batch [2320]	Speed: 200.07 samples/sec	acc=0.349773
 INFO - Epoch[1] Batch [2340]	Speed: 197.03 samples/sec	acc=0.368636
 INFO - Epoch[1] Batch [2360]	Speed: 190.98 samples/sec	acc=0.360682
